PERIODO_DIAGNOSTICO,ESTABLECIMIENTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE,DIAGNOSTICOS_CIE,CATEGORIA_DIAGNOSTICO,TOTAL_PACIENTES,GRUPOS_POR_EDAD,SEXO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,5,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,2,DE 10 A 14 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,2,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,3,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,2,DE 30 A 34 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,1,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,4,DE 10 A 14 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,1,DE 35 A 39 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,1,DE 30 A 34 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,2,DE 40 A 44 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,2,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,3,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VERRUGAS VÍRICAS,VERRUGAS VÍRICAS,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,MOLUSCO CONTAGIOSO,"OTRAS INFECCIONES VÍRICAS CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS, NO CLASIFICADAS EN OTRA PARTE",2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,MOLUSCO CONTAGIOSO,"OTRAS INFECCIONES VÍRICAS CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS, NO CLASIFICADAS EN OTRA PARTE",1,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,FARINGITIS VESICULAR ENTEROVÍRICA,"OTRAS INFECCIONES VÍRICAS CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS, NO CLASIFICADAS EN OTRA PARTE",1,DE 5 A 9 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OTRAS INFECCIONES VIRALES ESPECIFICADAS, CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS","OTRAS INFECCIONES VÍRICAS CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS, NO CLASIFICADAS EN OTRA PARTE",1,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"INFECCIÓN VIRAL NO ESPECIFICADA, CARACTERIZADA POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS","INFECCIÓN VIRAL NO ESPECIFICADA, CARACTERIZADA POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS",1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"INFECCIÓN VIRAL NO ESPECIFICADA, CARACTERIZADA POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS","INFECCIÓN VIRAL NO ESPECIFICADA, CARACTERIZADA POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS",1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS AGUDA TIPO A, SIN COMA HEPÁTICO",HEPATITIS AGUDA TIPO A,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS AGUDA TIPO A, SIN COMA HEPÁTICO",HEPATITIS AGUDA TIPO A,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS AGUDA TIPO B, SIN AGENTE DELTA Y SIN COMA HEPÁTICO",HEPATITIS AGUDA TIPO B,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS AGUDA TIPO B, SIN AGENTE DELTA Y SIN COMA HEPÁTICO",HEPATITIS AGUDA TIPO B,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS AGUDA TIPO B, SIN AGENTE DELTA Y SIN COMA HEPÁTICO",HEPATITIS AGUDA TIPO B,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HEPATITIS AGUDA TIPO C,OTRAS HEPATITIS VIRALES AGUDAS,1,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS VIRAL TIPO B CRÓNICA, SIN AGENTE DELTA",HEPATITIS VIRAL CRÓNICA,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS VIRAL TIPO B CRÓNICA, SIN AGENTE DELTA",HEPATITIS VIRAL CRÓNICA,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS VIRAL TIPO B CRÓNICA, SIN AGENTE DELTA",HEPATITIS VIRAL CRÓNICA,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS VIRAL TIPO B CRÓNICA, SIN AGENTE DELTA",HEPATITIS VIRAL CRÓNICA,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HEPATITIS VIRAL TIPO B CRÓNICA, SIN AGENTE DELTA",HEPATITIS VIRAL CRÓNICA,1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HEPATITIS VIRAL TIPO C CRÓNICA,HEPATITIS VIRAL CRÓNICA,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD POR VIH, RESULTANTE EN INFECCIÓN POR MICOBACTERIAS","ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], RESULTANTE EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS",1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD POR VIH, RESULTANTE EN INFECCIÓN POR MICOBACTERIAS","ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], RESULTANTE EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS",1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD POR VIH, RESULTANTE EN INFECCIÓN POR MICOBACTERIAS","ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], RESULTANTE EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS",1,DE 40 A 44 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDAD INFECCIOSA O PARASITARIA NO ESPECIFICADA","ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], RESULTANTE EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS",1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD POR VIH, RESULTANTE EN SARCOMA DE KAPOSI","ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], RESULTANTE EN TUMORES MALIGNOS",2,DE 35 A 39 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], SIN OTRA ESPECIFICACIÓN","ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], SIN OTRA ESPECIFICACIÓN",1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], SIN OTRA ESPECIFICACIÓN","ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], SIN OTRA ESPECIFICACIÓN",2,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], SIN OTRA ESPECIFICACIÓN","ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH], SIN OTRA ESPECIFICACIÓN",1,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS ENFERMEDADES DEBIDAS A VIRUS CITOMEGÁLICO,ENFERMEDAD DEBIDA A VIRUS CITOMEGÁLICO,1,MENORES DE 1 AÑO,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PAROTIDITIS INFECCIOSA CON OTRAS COMPLICACIONES,PAROTIDITIS INFECCIOSA,1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"INFECCIÓN DEBIDA A PAPOVAVIRUS, SIN OTRA ESPECIFICACIÓN",INFECCIÓN VIRAL DE SITIO NO ESPECIFICADO,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LA BARBA Y DEL CUERO CABELLUDO,DERMATOFITOSIS,1,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LA BARBA Y DEL CUERO CABELLUDO,DERMATOFITOSIS,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LA BARBA Y DEL CUERO CABELLUDO,DERMATOFITOSIS,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LA BARBA Y DEL CUERO CABELLUDO,DERMATOFITOSIS,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,3,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,6,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,5,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,5,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,2,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,2,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,3,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,2,DE 35 A 39 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,1,DE 40 A 44 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,3,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,20,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,8,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,3,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,2,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,8,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LAS UÑAS,DERMATOFITOSIS,11,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DE LA MANO,DERMATOFITOSIS,1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,2,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,2,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,2,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,2,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,5,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,1,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,3,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,2,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,1,DE 10 A 14 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,2,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL PIE [TINEA PEDIS],DERMATOFITOSIS,1,DE 30 A 34 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL CUERPO [TINEA CORPORIS],DERMATOFITOSIS,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL CUERPO [TINEA CORPORIS],DERMATOFITOSIS,2,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL CUERPO [TINEA CORPORIS],DERMATOFITOSIS,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL CUERPO [TINEA CORPORIS],DERMATOFITOSIS,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL CUERPO [TINEA CORPORIS],DERMATOFITOSIS,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA DEL CUERPO [TINEA CORPORIS],DERMATOFITOSIS,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA IMBRICADA [TINEA IMBRICATA],DERMATOFITOSIS,1,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"DERMATOFITOSIS, NO ESPECIFICADA",DERMATOFITOSIS,1,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PITIRIASIS VERSICOLOR,OTRAS MICOSIS SUPERFICIALES,1,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PITIRIASIS VERSICOLOR,OTRAS MICOSIS SUPERFICIALES,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PITIRIASIS VERSICOLOR,OTRAS MICOSIS SUPERFICIALES,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PITIRIASIS VERSICOLOR,OTRAS MICOSIS SUPERFICIALES,1,DE 30 A 34 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PITIRIASIS VERSICOLOR,OTRAS MICOSIS SUPERFICIALES,1,DE 35 A 39 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TIÑA NEGRA,OTRAS MICOSIS SUPERFICIALES,1,DE 10 A 14 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,CANDIDIASIS DE LA VULVA Y DE LA VAGINA,CANDIDIASIS,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,CANDIDIASIS DE LA VULVA Y DE LA VAGINA,CANDIDIASIS,1,DE 30 A 34 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,CANDIDIASIS DE LA VULVA Y DE LA VAGINA,CANDIDIASIS,1,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,CANDIDIASIS DE OTRAS LOCALIZACIONES UROGENITALES,CANDIDIASIS,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"CANDIDIASIS, NO ESPECIFICADA",CANDIDIASIS,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"MICOSIS, NO ESPECIFICADA","MICOSIS, NO ESPECIFICADA",1,DE 5 A 9 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,LEISHMANIASIS CUTÁNEA,LEISHMANIASIS,2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,LEISHMANIASIS MUCOCUTÁNEA,LEISHMANIASIS,2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,LEISHMANIASIS MUCOCUTÁNEA,LEISHMANIASIS,1,DE 60 A 64 AÑOS,MASCULINO
